sentence,Positive,,,
Wkwkwk sule top dah stress ilang ni wkwkwk,1,,,
Wkwk ?￰ﾟﾘﾂ? The best dah emang Kang Sule ?￰ﾟﾘﾂ pantes di bayar mahal totalitasnya patut di contoh sama kerja kerasnya juga patut di contoh juga ?￰ﾟﾘﾂ?,1,,,
Wendiiiiiiiiiiii!!!!! Where are you?!! -_- Gue bener² kangen mereka tampil ber4 lagi -_-,1,,,
We love you ayu tingting truslah beputar dalam putaran sama yaitu teratas.,1,,,
"Waw brownis hari lucu banget stres lelahpun jadi hilang, trimasih sudah mnghibur kita semua...",1,,,
warga +62. diatur susah. kalok kena nyalahin presiden. udah banyak dibantu masih kurang terus...,1,,,
"Walau ekspresi wajah alwi di gitu-gituin, tapi jujur suara bagus loh. Di atas anak biasa dari segi vokal dan tekniknya.1REPLY",1,,,
WAJIB TRENDING! YANG SETUJU LIKE! KARENA SUBSCRIBE ITU GRATIS!!,1,,,
Wahh suaranya merduh kakak beradik ini,1,,,
Wah tmpatnya indah skl. . cocok bgt kalian. Aku sk bgt sm kalian. Smg selalu bersama. Smgt y mbk ely. Adit. Smg Selalu dalam lindungan allah swt.. Aamiin.. smgt y... aku dukung kalian 100%,1,,,
Wah kok kk ricis bisa lihat rumah ayu ting-ting. Yang nonton like ya semoga dapat pahala amiin.?,1,,,
Wah aku doain yang liat video ini besok kedepannya sukses amin yg setuju like,1,,,
"VIRUSNYA TIDAK TERLALU BERBAHAYA KARENA GAMPANG RUSAK JIKA KENA PANAS, DAN GAMPANG MATI JIKA KENA SABUN, TAPI YG BERBAHAYA JIKA SESEORANG YG SUDAH PUNYA PENYAKIT LAIN KENA VIRUS INI BIKIN DROP SEMUA,,,, MKANYA BNYK YG MENINGGAL YG USIANYA LEBIH TUA DAN PUNYA RIWAYAT PENYAKIT LAIN / KOMPLIKASI , ADAPUN YG MENINGGAL DI USIA MUDA KARENA VIRUS INI BUKAN SEMATA2 VIRUSNYA TAPI KARENA KONDISI TUBUH YG LEMAH KARENA KELELAHAN ATAU PENYAKIT LAIN, SELAGI TUBUH KITA KUAT, IMUN KITA KUAT PASTI BISA MELAWAN VIRUS INI, INTINYA WALAUPUN VIRUS INI TIDAK TERLALU BERBAHAYA TAPI JANGAN DIANGGAP REMEH DAN MERASA AMAN KARENA KLU DIBIARKAN UJUNG2NYA JADI BAHAYA, SO JAGA KESEHATAN, JAGA KEBERSIHAN, MENCEGAH LEBIH BAIK DARI PADA MENGOBATIRead more",1,,,
"Viruses ini peyebarannya seperti Multilevel Marketing/Jaringan/Downline. Jd tdk cukup hanya tanggung jawab pemerintah, semua elemen masyrakat harus kerjasama, bukan malah nyinyir, politisasi, hujat sana sini, apalagi nyalahin2 pemerintah, Welleeh virusnya akan merajalela. Maka mulai dari diri sendiri, lindungi diri dgn petunjuk yg sdh diberikan, Ingat ini adalah ulah manusia jd kembali ke manusia itu sendiri. Barang siapa yg selama ini suka nyinyir, hujat, hoax, sok suci, segeralah bertobat siapa tau viruses akan mendatangi anda, ya seperti tadi multilevel marketing",1,,,
"VIRUS VORONA TIDAK AKAN BERAKHIR DI INDONESIA SELAMA MASYARAKAT TIDAK NENGINDAHKAN ATURAN PEMERINTAH, DAN PALING CEPAT 18 BULAN CORONA AKAN BERAKHIR,.... KENAPA...,18 BULAN..? KARENA NEGARA KITA NEGARA KEPULAUAN YG TERDIRI DATI 518 KABUPATEN / KOTA DAN UNTUK ITU DIMOHON DENGAN SANGAT ,..IKUTI ANJURAN PEMERINTAH",1,,,
Views 573 juta...?? Melebihi jumlah penduduk indonesia.. Wow...,1,,,
"Vidio klip plng aku suka pas sholat berjamamah inches cium tgn suaminya yaitu Pak Reno Lirik nya ""Saking lucunya Kita berdua seluruh dunia ikut cemburu""",1,,,
"very good,soalnya masyarakat indonesia susah dibilangin! i agree!",1,,,
"UP trendingkan Rara we miss you rara ,,",1,,,
Untuk tayangan malam ini the best dr awal sampi akhir cm moment busut.. Walu hars ada yg d cut d saat samcin berhasil mmbuat arvin emosi dn malu krn d ejek sam..!!!,1,,,
Untuk pertama kalinya aku liat video clip / MV dari penyanyi dangdut itu sekeren ini. Sumpah ini bagus banget. Ada tradisional dan modern dance dan song. Sumpah gila itu keren banget. G bisa berhenti liat sama dengerin lagu ini. Yg setuju like?,1,,,
"Untuk kesekian kali nya nntn lagi.. beautiful song..? Ga bosen dengern lagu nya walaupun berulang kali.. Yg belum dengerin lagu nya di digital platforms cepetan dengern lagu nya ya..d streaming n download lagu nya di semua digital platforms sprti joox , itunes,langit musik,apple music,spotify Biar lagu nya naik ke top chart di semua digital platform tsbt.. streaming nya yg lama berbulan2 ya..pkok ny streaming terus ja.. trus follow jg akun teh syahrini di semua digital platforms tersebut.. jgn lupa jg sering2 request lagu ini di radio2 di kota anda biar publik atau masyarakat umum familiar dgn laguny.. aktifkan jg rbt nya..dan smg lagu ini bs msk billboard indonesia to",1,,,
Unti jes... undang dong kluarga onsu tayang d brownis Sdh khangen low koko tayang,1,,,
"Undang Jerome polin. YouTuber muda tidak berorientasi pada uang, fokus memberikan tayangan yang mengedukasi, pintar, berprestasi, good manner, good attitude, layak jadi panutan anak2 muda. mengharumkan nama bangsa.",1,,,
"UDAH CANTIK, IMUT, JAGO NYANYI, APASIH KURANGNYA",1,,,
UDAH BERKALIKALI MUTER DAM STREAMING LAGU INI MASIH AJA NYESEK YAALLAH LOVE BANGET,1,,,
"Tuh dengerin dipelajari dulu dan dipahami baru ngasih kritikan dan saran , jangan mudah terprovokasi , mari kita sama sama bersatu mempelajari dan memahami agar kita bisa memberikan kritik dan saran.",1,,,
Trio lucu ini paz bngt klo nge-host Good luck 2u all guys,1,,,
Trendingkan lagi guys biar Aurel dan the Hermansyaha6 semangat untuk rekaman lagu terus,1,,,
trending song now here in the Philippines. hehe,1,,,
"Trending itu hanya bonus,, yg terpenting penampilan Agnez Mo spektakuler dan belum ada yg menyamainya di Indonesia,, menurutkuu....""""""',,",1,,,
TOTALITAS TANPA BATAS!!! SALUT DAN BANGGA INDONESIA PUNYA PELAWAK SEPERTI MEREKA ?￰ﾟﾑﾏ?,1,,,
TIEM SUPPORT DIARY SARWENDAH MANA NIH SUARANYA,1,,,
"Tidak usah banyak berfikir lagi. Anak sekolah dasar saja tau RUU BPIP.,sangat mudarat buat rakyat yg berjiwa NKRI dan BERKETUHANAN YG MAHA ESA. ingat bila RUU BPIP di sah kan siap2 kembali di zaman penjajahan.",1,,,
"Tidak pernah bosan-bosan ulang-ulang dengarnya berapa kali tidak tahu hahaha memang yang terbaik. AGNEZ MO, God Bless You.",1,,,
"Tiara's beauty isn’t only about having a pretty face but it’s about having a pretty mind, heart, and soul. Every time you smile at someone, it is an action of love, a gift to that person, a beautiful things. Always be a princess as you are Tiara.",1,,,
Tiap liat you tube pasti searh * roy kiyoshi dan evelyn di undang * Sukak bgt sama pasangan ini... G tau kenapa... Doain yg terbaik buat mereka...,1,,,
Tiap hari nonton diary Sarwendah.. ampe baper?￰ﾟﾘﾭ?￰ﾟﾘﾭ? sukses terus.,1,,,
tiada lelaki suara nya se enak di dengar melainkan ariel...fan berat mu dari malaysia?,1,,,
"Thn 2019 initalkshow..semua kebagian cobaan. dari sule cerai, andre di laporin ke polisi dn mommy nunung ke cinduk. Tp salut nya...net tv gk blacklis mereka walaupun sedng bermaslh.",1,,,
"this was the first indonesian song i listened to, and i loved it?..and yeah, i already memorized the lyrics? and now, i want to learn their language ? ❤ from PH",1,,,
This song is very popular in Cambodia. There are many Cambodian people that lip sync to this song in TIK TOK this song is everywhere there is also a Cambodian does a cover this song in khmer too. Btw great song love it. A fan from Cambodia ?￰ﾟﾇﾭ❤️?￰ﾟﾇﾩ we love you Plz share some love for us too,1,,,
The Onsu family memang the best... Tadi pagi ayah ruben dan koko menolong kakek nenek yg jualan pisang sekarang bunda sarwendah sekarang yg menolong orang.... Semoga sukses selalu the onsu biar lebih banyak orang yg tertong.,1,,,
"The hermansyah keluarga yg apa adanya ,ada romantis ,lucu semua lengkap . Kalau yg sanah dibuat buat romantisnya ,uda gitu hidup tegng tegang banget",1,,,
"The best.., Alhamdulillah apapum keadaan nya ...lagu ini mengingatkan kita bahwa aebentar lagi bulan Ramadhan akan kita sambut .., semoga kita semua dapat menjalankan ibadah puasa...., Aamiin YRA",1,,,
The best performance. Love you more kak Agnezmo ?,1,,,
The best Lady Rara UP guys... Jgn sampai lepas cewe kece main Gitar,1,,,
"Tetap semangat dn waspada kebangkitan pki melalui ruu hip dan ruu bip , rapatkan baris wahai umat islam dn pembela PANCASILA DN NKRI TETEP BERSATU",1,,,
"Terus ulang"" kocak ?￰ﾟﾤﾣ Up trending dong mau 1jt",1,,,
Tertawa di depan layar. Menangis di belakang layar. Kang Sule memang hebat walau di terpa banyak cobaan. Good Job Kang sule.,1,,,
"Tersenyumm dalam hati menanggis,.... Kangen bgt uyy agnezmo nnyi balad",1,,,
Terima kasih Trans Tv. Brownis sdh mengundang Rara .. Semoga sukses selalu kesayangan anak hebat.. Kereennn eeuuyy..,1,,,
"Terima kasih bapaknya, selalu memberikan update, stay safe and healthy ya Pak",1,,,
"Terharu bgt pas sule blng ' jadi putri, putri bisa sekolah krn ayah begini' sumpaahh...terharu plus ngakak...perjuangan seorang ayah emang ga ada matinya buat anak dan keluarganya...sehat selalu kang sule...aamiin.",1,,,
"Tenang banget denger suara habib Hadi Asegaf , semoga kelak anak ku seperti beliau amiin",1,,,
"Telat dikit gpp ya bun yg penting sll nonton diary sarwendah... Sehat"" slk ya bun smoga bunda dan kluarga sll dlm Lindungan ALLAH amin. Adeknya smoga cpat sembuh ya...",1,,,
"Telat dikit gpp ya bun yg penting sll nonton diary sarwendah... Sehat"" slk ya bun smoga bunda dan kluarga sll dlm Lindungan ALLAH amin. Adeknya smoga cpat sembuh ya...",1,,,
Teh Syahnaz Sadiqah adik Raffi Ahmad kembar banget sama rose blackpink?￰ﾟﾘﾘ?￰ﾟﾘﾇ? coba deh!perhatiinn dgn baik?￰ﾟﾥﾰ,1,,,
Teh rina.. Km paling bisa ngocok perut akohh... ?￰ﾟﾑﾍ❤❤❤❤,1,,,
Team gercep RANS.ksini krna ada judulx raffi. Sukses dan sehat selalu buat RANS semoga mnjadi keluarga sakinah mawadan warahmah dunia akhirat.sukses dan sehat jga buat bunda dorce.AAMIIN,1,,,
"Tayangan favorite aquh Dan setiap kamis pasti langganan mewekk Bunda semoga sehat selalu Dan makin berkah rizki ny, Buat mop channel semoga makin sukses selalu,amin",1,,,
Tapi yg gw heran sama rakyat Indonesia ga ada takut2 nya sama virus mematikan ini ada yg pake masker malah di bikin guyonan di ledekin kaya ninja lah kena virus lah,1,,,
Tancap terus jangan pernah ngeremmmmm.. Like and Comment buat anak online emak. Diluar maupun dalam negeri hadir buat kasih support!! Love you loly kita semua sayang loly ?,1,,,
Tak terasa meneteskan air melihat kebersamaan keluarga The Hermansyah... Semoga Allah melimpahkan kesehatan..keberkahan... Kesuksesan dan kebahagiaan untuk keluarga Asix.. aamiin6REPLY,1,,,
"Tak liat2 mpok eli emang makin cantik dah ? Terlepas dari giginya mukanya juga makin bersih dan mulus? Lakinya jugak mukanya bersih Kayaknya cocok lebih adem aja liat mereka, moga berjodoh ?",1,,,
Taiwan - indramayu hadirr buat diary sarwendah yg sgt menginspirasi ... Sehat selalu buat the onsu family semua team dan yg suka menolong di diary sarwendah ... No skip no emoji trendingkan,1,,,
syukaaa syukaaaaa sekaleeeeee ada MELINDA?,1,,,
"Syahnaz? aku mencintai ,salah salah fansmu? Sukses buat NisNaz",1,,,
"Sy yakin 95% masyarakat indonesia mengoloknya, Tp ingatlah,dy jga manusia biasa,kitapun mngkn jga tdk lbh baik dr.nya, Doakan sj smoga LL mendapat hidayah dan kmbali k jln yg bnr?￰ﾟﾏﾽ",1,,,
"Sy setuju banget "" pemerintah melarang masarakat mudik berarti pemerintah sayang sama kalian"" sy aja mau pulang ga bisa bandara saudi di ttup",1,,,
"Sweet couple...seumur hidup SyahReino, SaMaRa... Untiil jannah.. aamiin",1,,,
"Sungguh mulia banget bunda hati mu yang ringan menolong yang tidak mampu, ayah dan bunda sarwenda emang mulia banget ?￰ﾟﾘﾭ smga kalian slalu bahagia ya the onsu dan slalu di berkati , agar slalu di lancar kan smua usaha nya46REPLY",1,,,
Sungguh keluarga yg hebat. Smgat n sukses bosq. . .,1,,,
Sumpahh.. Ngakak smpek nangis2 gw liatnya ?￰ﾟﾘﾂ?,1,,,
"sumpahh keren bngt Bucinn.. ganteng, ektingnya kerenn bngt walaupun tiap hari aku puter sinetron ini tp tetap keren bucin kusut IS THE BEST",1,,,
Sumpahh ka sukak bngttt sma suaranyaaa?￰ﾟﾘﾭ?￰ﾟﾥﾰ?￰ﾟﾖﾤ?￰ﾟﾖﾤ?￰ﾟﾖﾤ,1,,,
"Sumpah, pas mpok ely ngomong, gue sedih bangets, pengen nangis rasa ny, krna orng yg mencintai mpok ely ibarat kata (ada udang d balik batu) smoga mpok ely mendapatkan cinta yg sejati yaa.Aminn Kasian liat mpok ely d permainkan laki2 brengsek terus?￰ﾟﾘﾥ",1,,,
"sumpah mrinding aku denger suara agnez nynayi wktu high note.. itu parahhh,, bagus bgt sii .. love you Nezz,,, i always knew you're our Beyonce in Indonesia",1,,,
"sumpah kereen bngt ekting Azof ma haico.. pak sut ga salah pilih PU. kereenn bngt. ini sinetron semua eoisode udh di puter2 berulang ulang tp yg saya heran ga ada bosen2nya. Hebat, keren IS THE BEST. BUAT para Sutradara kalian ga akan pernah rugi mnjadikan haico ma Azof jd PU. Semoga ada sinetron baru PU nya haico ma Azof tp mnjadi PASUTRIREPLY",1,,,
sumpah aku happy banget nonton brownis kali ini karena ada Rina Nose bikin ngakak. Salam dari Malaysia! ❤️,1,,,
Sumpah adem bngt liat jmn dlu...... Tatak rama dn sopan sntunya melekat skli bdah jauh sm jmn skrg...,1,,,
"Sule...u make me laugh when I'm actually sad. Thank you sule. keep doing what u doing cz laugh is healing for the sad and u heal many people souls just simply by watching your shows ? u did great job and i believe it's not an easy job to look and dress funny in front of many audience but you did it perfectly, to do that I personally think that needed a lots of ego bending and courage from yourself. I salutes you Bapaknya IKI.?",1,,,
Sule emang tiada duanya selalu bikin perut sakit Lucuuuuu,1,,,
Sukses trus Net TV yang suka pada tayangan Ini Talk Show Like kawan?￰ﾟﾙﾏ?￰ﾟﾙﾏ,1,,,
"Sukses terus teh nisya dan teh nanas ? Next ditunggu duet keluarga besar dong teh, sama suami, sama mb gigi, aa raffi juga mama amy ?￢ﾝﾤ",1,,,
"sukses terus buat neng ayu cantiik, benar itu suara neng ayu waktu of air, di pos sama krisna itu,",1,,,
"Sukses terus buat hijab ar rafi,& ditungu album selanjutnya untuk kak adit & kak ely?￰ﾟﾘﾍ?￰ﾟﾘﾍ?￰ﾟﾘﾍ?￰ﾟﾒﾪ?￰ﾟﾒﾪ",1,,,
"Sukses selalu buat kamu dek, semoga makin bersinar karirnya, lancar juga pendidikannya. Tetap rendah hati selalu. Ditunggu single ke duanya juga. Sukses terus Lady rocker",1,,,
Sukanya liat klrga Andara ?￰ﾟﾘﾍ?semua pun ya bakat keren teh nisya swrya merdu,1,,,
"suka ceritanya sam-p feri, krn keliatan bgt sayangnya mereka walau sering konflik. Ini bisa dibilang part fave gue di SC, walau ada bagian yg agak terlalu dramatis sih",1,,,
Suka bgt ma melany richardo yg smart n gak lebay.,1,,,
Suka banget sinetron ini?￰ﾟﾑﾍ?,1,,,
Suka banget nonton brownies... Apa lagi bintang tamunya neng gotix... Pas bintang tamu yg ke 2 langsung drop shayyy..... Skip deh?￰ﾟﾘﾏ,1,,,
"Sudah 327 orang yg meninggal, kok pake masker aja pada malas",1,,,
"Subscibe nya hampir 20 jt bentar lagi nyusul bang atta halilintar, semoga bisa sukses",1,,,
"Subscibe nya hampir 20 jt bentar lagi nyusul bang atta halilintar, semoga bisa sukses",1,,,
"Subhanalloh..skrg aurel jd wanita cantik jelita,,,,bocah kalem,bocah ora neko2,bocah tegar,bocah kuat,,cantik luar dalam spt bunda asyanty",1,,,
subhanallah.....bgus bgt lagunya...semoga kk aditya ma bunda elly bner jodohnya dri Allah... SUKSES kedepan nya. ttep smngatttt trus ya bunda elly.... ?￰ﾟﾑﾍ?￰ﾟﾑﾍ?￰ﾟﾘﾍ?￰ﾟﾘﾍ?,1,,,
Subhanallah.... subhanallah...... subhanallah.......,1,,,
"Subhanallah,...lirik lagunya, suaranya waaah pokoknya, bikin merinding dengar nya.. THE BEST Deh...",1,,,
"subhanallah,,,bener""sempurna lagunya bikin q menitikkan air mata,q doa kn berjodoh mpok elli&kk adit",1,,,
"Subhanallah teteh Nisya suaranya , kangen ketemu teteh nisya?￰ﾟﾘﾘ",1,,,
"subhanallah sungguh mulia seorang suami yg baik semoga cerita ini menjadi contoh teladan bagi kita semua agar kita terhindar dari perbuatan zina,,amin",1,,,
Subhanallah sungguh indah suaranya nan merdu bgt ?￰ﾟﾑﾍ,1,,,
Subhanallah nanas bagus keren main pianonya mkinksni semakin pintar ncantik nsoleha amiiin,1,,,
"Subhanallah nak semoga pnjang umur dn sehat selalu ,uhkty dgr suara mu itu tdk putus semoga jdi generasi penerus habib syeh dn ilmu mu semakin br tambah iya nak ,ukhty pengen punya ank seprti mu nak ,do,a kn uhkty iya nak",1,,,
Subhanallah ini tiger wong...dengan siapapun selalu tersenyum... Terus selalu yah sampai besar nnti...insya allah akan segani smua orang..aamiin.,1,,,
Subhanallah cocok bget smg jd bidadri skir yg nyata y adiba agama uda ckp luas di usia sakir smg allh merestui spt lirik lagunya amiiiiiiin yrb,1,,,
"subhanallah cantik banget semoga sllu istiqomah dek roro,, dan sllu ada dalam lindungan allah swt dan juga semoga segera dapat jodoh yg sholeh amien, gk terasa air mata menetes di saat dek roro cerita tentang ibundanya sampai hijrah krna ingin membahagiakn ibundanya,,",1,,,
"Suatu saat nanti jika lagu lagi syantik tembus 1B views, orang indonesia akan bangga, karena musik dangdut ternyata sangat populer dan bisa mencetak rekor dunia",1,,,
"Suaranya sangat khas, dan sangat menikmati nada demi nada yg kluar dari penyanyi go internasional,sukses slalu buat Agmo",1,,,
"Suaranya queen, emang renyah jika membawakan lagu apapun.. ?￰ﾟﾘﾘ?",1,,,
"Suaranya merdu banget ...love you aurel cantik... Aku suka suka suara Acha septriasa ,aurel",1,,,
Suaranya mba BCL kek di upgrade di lagu ini. Makin keren rasanya,1,,,
Suaranxa sangat merdu bngt km hadi assegaf!!!!,1,,,
Suara yang layang layang dan akustik yang menjiwai vokal bikin lagu menghapus jejakmu menjadi menghapus masa lalu :(,1,,,
suara roro yg asli ternyata enak didengar...dan makin cantik pake hijab...,1,,,
"Suara nisya ahmad memang bagus Terbukti saat rafi ahmad live instragram,sembari main gitar,dan nisya menyanyi?",1,,,
Suara merdu juga lantunan pianonya mantap.. sukses selalu buat kaka adik ini,1,,,
"Suara kak adiba lembut banget, enak banget di dengar",1,,,
Suara ka nisya masya allah bikin merinding ❣️❣️❣️ saking halusnya ?,1,,,
Suara habib Hadi Assegaf merdu sekali?￰ﾟﾘﾍ?￰ﾟﾘﾍ,1,,,
"Stay in the home, liat dairy sarwendah sama keluarga the onsu palinh wenak ?￰ﾟﾙﾏ",1,,,
"SPAM KOMEN TANPA EMOT NO SKIP IKLAN TONTON SAMPE KELAR, LIKE & SUBSCRIBENYA JANGAN KELEWAT",1,,,
So sweet....mpok elly ?￰ﾟﾘﾍ? Bagus banget videonya,1,,,
Smoga Rafi sekeluarga dan tim Rans entertainment selalu dlm lindungan Allah SWT .. Rafi Nagita bahagia selalu dan setia smpai akhir hayat ..112REPLY,1,,,
smoga bunda sarwendah d lindungi allah swt dn sehat slalu dn banyk rezeki nya amin y robbl allamin ya allah,1,,,
Smgt bunda moga bunda sllu Di beri keshtan moga sllu sukses kedpnya moga sllu dlm lindugan Allah swt amin moga Tim nya sukses jga,1,,,
Smga tranding tranding tranding tranding....amin,1,,,
"Smga masyarakat pada sadar,bhwa yg pmerintah lakukan itu yg trbaik.",1,,,
"Slalu setia dgn diary sarwendah. semoga bunda sarwendah sehat slalu, dan bisa menebar kebaikan.GBU",1,,,
Siiip joooos bisa menghibur kembali?￰ﾟﾏﾻ?￰ﾟﾏﾻ?￰ﾟﾏﾻ?￰ﾟﾏﾻ?￰ﾟﾏﾻ?￰ﾟﾘﾘ?￰ﾟﾘﾘ?￰ﾟﾙﾏ?,1,,,
Siapa yang suka zakia gotik jangan lupa like,1,,,
"siapa sangka sosok yg dari lahirnya hidup dengan penuh keprihatinan n kesusahan, anak seorang tukang kayu, bisa menjadi seorang walikota, gubernur n bahkan bisa menjadi orang nomer 1 di indonesia kaya sekarang ini. bahkan negara lain sangat mengagumi sosoknya sebagai pemimpin yg terbaik. . SAYA SELALU CINTA PAK JOKOWI, SEHAT SELALU PAK JOKOWI. ALLAH BLESS YOU !!",1,,,
"She’s very talented , I like her so much she has great voice she’s funny and she’s so lovely , you know what please Melinda has to be at the Brownis everyday yaaaaa okay deal ?? ?￰ﾟﾏﾻ?￰ﾟﾒﾕ?",1,,,
"Seumur umur nntn youtube ya cm nonton doang, tp baru x ini, disini, ikutan komentar, ikutan like, ngeliat tiap komentar para fans ny ayu ting ting yg sllu support, gigih tnpa batas. Terharuuuu.... utk ayu ting ting wanita hebat, kuat, ttp semangat,.. dan bahagia sllu . Aamiin. Salam dr aceh..",1,,,
